disruption_event_id,total_enrolled_riders,claims_filed,claim_rate,is_api_verified,hour_of_day,is_anomaly
2517,193,87,0.451,False,15,0
2518,441,194,0.44,False,5,0
2519,394,136,0.345,False,7,0
2520,145,45,0.31,False,1,0
2521,431,193,0.448,True,18,0
2522,395,137,0.347,False,8,0
2523,293,80,0.273,False,4,0
2524,135,47,0.348,True,4,0
2525,464,112,0.241,False,18,0
2526,443,180,0.406,True,3,0
2527,233,70,0.3,True,15,0
2528,170,139,0.818,False,15,1
2529,381,185,0.486,False,15,0
2530,141,113,0.801,False,6,1
2531,119,51,0.429,False,17,0
2532,453,175,0.386,False,23,0
2533,182,82,0.451,True,20,0
2534,328,140,0.427,True,0,0
2535,186,70,0.376,False,2,0
2536,363,177,0.488,True,20,0
2537,236,60,0.254,False,7,0
2538,270,130,0.481,False,0,0
2539,487,156,0.32,True,6,0
2540,95,34,0.358,False,6,0
2541,327,77,0.235,False,7,0
2542,241,87,0.361,False,18,0
2543,57,21,0.368,False,16,0
2544,428,213,0.498,False,10,0
2545,325,160,0.492,True,14,0
2546,228,111,0.487,False,8,0
2547,383,116,0.303,False,16,0
2548,88,43,0.489,False,10,0
2549,342,115,0.336,False,5,0
2550,227,103,0.454,False,8,0
2551,211,55,0.261,True,17,0
2552,380,133,0.35,False,19,0
2553,423,207,0.489,False,1,0
2554,153,74,0.484,True,3,0
2555,210,85,0.405,True,17,0
2556,336,286,0.851,False,0,1
2557,172,43,0.25,False,10,0
2558,103,42,0.408,False,2,0
2559,477,183,0.384,False,7,0
2560,83,18,0.217,False,4,0
2561,291,68,0.234,False,19,0
2562,427,99,0.232,False,20,0
2563,162,67,0.414,True,21,0
2564,367,89,0.243,False,21,0
2565,72,24,0.333,False,4,0
2566,95,29,0.305,False,10,0
2567,361,131,0.363,False,11,0
2568,184,75,0.408,False,21,0
2569,167,67,0.401,True,8,0
2570,238,84,0.353,True,20,0
2571,180,61,0.339,True,12,0
2572,471,150,0.318,True,21,0
2573,261,119,0.456,False,19,0
2574,467,139,0.298,True,2,0
2575,162,45,0.278,True,12,0
2576,93,39,0.419,False,21,0
2577,177,167,0.944,False,10,1
2578,413,187,0.453,True,10,0
2579,207,61,0.295,False,20,0
2580,322,132,0.41,False,19,0
2581,364,77,0.212,True,20,0
2582,443,139,0.314,True,6,0
2583,404,122,0.302,False,16,0
2584,389,173,0.445,False,15,0
2585,451,221,0.49,False,13,0
2586,94,31,0.33,True,0,0
2587,157,70,0.446,False,10,0
2588,268,109,0.407,False,12,0
2589,492,241,0.49,True,0,0
2590,367,162,0.441,False,1,0
2591,364,81,0.223,False,8,0
2592,226,93,0.412,True,12,0
2593,277,99,0.357,False,4,0
2594,240,49,0.204,False,8,0
2595,209,57,0.273,True,12,0
2596,443,211,0.476,False,4,0
2597,316,150,0.475,True,14,0
2598,407,178,0.437,False,6,0
2599,375,185,0.493,True,13,0
2600,428,189,0.442,True,15,0
2601,239,48,0.201,False,5,0
2602,224,64,0.286,False,1,0
2603,339,70,0.206,False,15,0
2604,406,92,0.227,True,18,0
2605,194,51,0.263,True,4,0
2606,281,98,0.349,False,3,0
2607,409,185,0.452,False,13,0
2608,487,223,0.458,True,5,0
2609,253,97,0.383,False,7,0
2610,262,125,0.477,False,23,0
2611,89,31,0.348,False,2,0
2612,324,151,0.466,False,3,0
2613,372,125,0.336,True,0,0
2614,131,37,0.282,False,1,0
2615,230,109,0.474,True,12,0
2616,369,116,0.314,False,8,0
2617,132,46,0.348,False,11,0
2618,352,105,0.298,False,9,0
2619,311,124,0.399,False,9,0
2620,321,160,0.498,False,17,0
2621,249,51,0.205,False,11,0
2622,289,135,0.467,False,21,0
2623,451,90,0.2,False,15,0
2624,229,70,0.306,False,22,0
2625,481,120,0.249,True,5,0
2626,220,170,0.773,False,23,1
2627,344,74,0.215,True,23,0
2628,226,82,0.363,False,20,0
2629,418,120,0.287,False,23,0
2630,445,106,0.238,False,9,0
2631,286,123,0.43,False,14,0
2632,187,49,0.262,False,8,0
2633,376,100,0.266,True,23,0
2634,415,117,0.282,True,1,0
2635,360,135,0.375,False,17,0
2636,178,70,0.393,True,11,0
2637,98,80,0.816,False,2,1
2638,213,58,0.272,False,6,0
2639,326,305,0.936,False,8,1
2640,342,102,0.298,False,7,0
2641,165,76,0.461,False,5,0
2642,73,31,0.425,True,0,0
2643,360,139,0.386,False,13,0
2644,74,22,0.297,False,15,0
2645,440,180,0.409,True,15,0
2646,176,79,0.449,True,3,0
2647,283,261,0.922,False,5,1
2648,258,112,0.434,True,14,0
2649,142,60,0.423,True,21,0
2650,143,53,0.371,False,7,0
2651,376,110,0.293,False,0,0
2652,274,116,0.423,True,12,0
2653,427,111,0.26,True,17,0
2654,329,142,0.432,False,17,0
2655,60,26,0.433,True,12,0
2656,378,168,0.444,False,21,0
2657,61,20,0.328,False,13,0
2658,84,21,0.25,True,10,0
2659,496,114,0.23,True,6,0
2660,277,117,0.422,True,17,0
2661,269,125,0.465,True,20,0
2662,490,193,0.394,True,21,0
2663,190,46,0.242,False,3,0
2664,72,34,0.472,True,16,0
2665,132,65,0.492,False,18,0
2666,278,91,0.327,False,13,0
2667,472,178,0.377,True,9,0
2668,393,170,0.433,True,5,0
2669,129,54,0.419,True,17,0
2670,402,197,0.49,True,3,0
2671,445,104,0.234,False,10,0
2672,339,126,0.372,True,12,0
2673,380,154,0.405,False,7,0
2674,208,97,0.466,False,9,0
2675,177,81,0.458,False,22,0
2676,239,117,0.49,False,10,0
2677,446,157,0.352,False,2,0
2678,80,35,0.438,True,14,0
2679,435,142,0.326,True,7,0
2680,408,133,0.326,False,19,0
2681,64,17,0.266,True,17,0
2682,362,161,0.445,False,20,0
2683,124,61,0.492,False,0,0
2684,83,22,0.265,False,23,0
2685,408,88,0.216,False,7,0
2686,245,108,0.441,False,2,0
2687,380,146,0.384,False,0,0
2688,78,38,0.487,False,19,0
2689,243,66,0.272,False,15,0
2690,65,14,0.215,False,8,0
2691,472,164,0.347,False,16,0
2692,126,28,0.222,False,15,0
2693,342,95,0.278,False,22,0
2694,130,30,0.231,False,5,0
2695,454,376,0.828,False,22,1
2696,477,110,0.231,True,6,0
2697,173,84,0.486,False,23,0
2698,68,19,0.279,True,15,0
2699,151,50,0.331,False,7,0
2700,441,207,0.469,False,9,0
2701,126,50,0.397,False,13,0
2702,278,247,0.888,False,10,1
2703,499,205,0.411,False,1,0
2704,346,155,0.448,False,11,0
2705,252,116,0.46,True,19,0
2706,110,43,0.391,True,19,0
2707,75,35,0.467,False,12,0
2708,120,43,0.358,False,14,0
2709,152,43,0.283,True,11,0
2710,375,174,0.464,False,12,0
2711,412,149,0.362,False,7,0
2712,206,97,0.471,False,15,0
2713,412,87,0.211,False,2,0
2714,408,130,0.319,False,12,0
2715,243,117,0.481,False,11,0
2716,324,89,0.275,False,18,0
2717,373,179,0.48,True,1,0
2718,235,180,0.766,False,0,1
2719,375,174,0.464,False,7,0
2720,162,59,0.364,False,8,0
2721,362,142,0.392,False,7,0
2722,214,98,0.458,False,20,0
2723,110,47,0.427,False,16,0
2724,141,54,0.383,False,8,0
2725,335,165,0.493,True,5,0
2726,202,81,0.401,False,14,0
2727,274,134,0.489,True,22,0
2728,176,38,0.216,False,23,0
2729,242,58,0.24,True,12,0
2730,164,55,0.335,False,20,0
2731,311,98,0.315,True,21,0
2732,67,29,0.433,True,11,0
2733,59,14,0.237,True,12,0
2734,141,125,0.887,False,6,1
2735,188,55,0.293,False,22,0
2736,498,163,0.327,False,17,0
2737,382,360,0.942,False,13,1
2738,406,151,0.372,False,10,0
2739,389,333,0.856,False,13,1
2740,498,121,0.243,False,16,0
2741,101,42,0.416,True,23,0
2742,244,62,0.254,True,20,0
2743,255,69,0.271,False,1,0
2744,336,147,0.438,False,18,0
2745,450,102,0.227,False,15,0
2746,488,161,0.33,False,21,0
2747,415,85,0.205,True,9,0
2748,142,43,0.303,False,21,0
2749,469,192,0.409,False,7,0
2750,459,104,0.227,False,20,0
2751,358,167,0.466,False,4,0
2752,194,91,0.469,False,6,0
2753,135,31,0.23,False,12,0
2754,202,100,0.495,True,15,0
2755,51,14,0.275,True,4,0
2756,391,88,0.225,False,15,0
2757,438,88,0.201,False,14,0
2758,309,99,0.32,True,8,0
2759,213,82,0.385,False,21,0
2760,55,16,0.291,False,22,0
2761,198,89,0.449,False,11,0
2762,254,105,0.413,True,7,0
2763,167,50,0.299,False,12,0
2764,138,58,0.42,False,4,0
2765,203,97,0.478,False,13,0
2766,488,414,0.848,False,15,1
2767,216,63,0.292,True,10,0
2768,210,71,0.338,False,19,0
2769,319,111,0.348,True,11,0
2770,105,38,0.362,True,14,0
2771,277,80,0.289,False,23,0
2772,386,154,0.399,False,11,0
2773,198,77,0.389,False,8,0
2774,95,35,0.368,True,0,0
2775,193,45,0.233,False,2,0
2776,287,98,0.341,False,11,0
2777,321,98,0.305,False,19,0
2778,169,58,0.343,False,12,0
2779,389,185,0.476,False,22,0
2780,462,159,0.344,False,5,0
2781,269,54,0.201,True,9,0
2782,57,18,0.316,True,9,0
2783,393,309,0.786,False,15,1
2784,436,189,0.433,False,0,0
2785,324,114,0.352,False,15,0
2786,402,110,0.274,False,3,0
2787,115,100,0.87,False,5,1
2788,128,47,0.367,True,18,0
2789,135,117,0.867,False,1,1
2790,173,152,0.879,False,17,1
2791,251,102,0.406,False,9,0
2792,199,150,0.754,False,3,1
2793,95,29,0.305,False,0,0
2794,162,71,0.438,False,14,0
2795,140,48,0.343,False,9,0
2796,190,94,0.495,False,17,0
2797,338,113,0.334,True,15,0
2798,438,96,0.219,False,12,0
2799,267,229,0.858,False,14,1
2800,126,26,0.206,False,1,0
2801,460,126,0.274,True,19,0
2802,426,130,0.305,True,3,0
2803,433,182,0.42,True,0,0
2804,383,332,0.867,False,6,1
2805,201,41,0.204,False,22,0
2806,372,294,0.79,False,10,1
2807,288,93,0.323,False,9,0
2808,164,78,0.476,True,0,0
2809,368,128,0.348,False,10,0
2810,418,172,0.411,False,23,0
2811,143,37,0.259,False,9,0
2812,97,41,0.423,False,13,0
2813,240,99,0.412,True,13,0
2814,61,28,0.459,True,6,0
2815,205,43,0.21,False,22,0
2816,221,73,0.33,False,10,0
2817,476,192,0.403,False,21,0
2818,450,102,0.227,False,3,0
2819,345,111,0.322,False,23,0
2820,226,109,0.482,False,1,0
2821,390,129,0.331,False,6,0
2822,106,52,0.491,False,18,0
2823,392,85,0.217,True,13,0
2824,389,161,0.414,False,18,0
2825,497,186,0.374,False,6,0
2826,252,88,0.349,False,11,0
2827,234,114,0.487,False,2,0
2828,170,40,0.235,False,14,0
2829,275,128,0.465,False,4,0
2830,251,102,0.406,True,7,0
2831,379,105,0.277,False,13,0
2832,412,193,0.468,False,3,0
2833,429,141,0.329,False,6,0
2834,405,179,0.442,True,6,0
2835,265,83,0.313,True,17,0
2836,92,41,0.446,True,13,0
2837,424,335,0.79,False,7,1
2838,72,17,0.236,True,11,0
2839,204,80,0.392,False,9,0
2840,235,60,0.255,True,13,0
2841,298,96,0.322,True,8,0
2842,286,71,0.248,True,5,0
2843,342,70,0.205,True,4,0
2844,183,147,0.803,False,0,1
2845,370,133,0.359,False,0,0
2846,439,151,0.344,False,19,0
2847,483,169,0.35,True,16,0
2848,71,19,0.268,True,10,0
2849,410,166,0.405,False,11,0
2850,137,56,0.409,False,2,0
2851,202,62,0.307,True,5,0
2852,174,80,0.46,False,10,0
2853,128,50,0.391,False,12,0
2854,395,163,0.413,True,10,0
2855,100,28,0.28,False,7,0
2856,265,53,0.2,True,9,0
2857,225,103,0.458,False,1,0
2858,407,181,0.445,True,23,0
2859,302,71,0.235,False,13,0
2860,295,92,0.312,True,15,0
2861,276,109,0.395,False,16,0
2862,155,61,0.394,True,10,0
2863,242,215,0.888,False,1,1
2864,365,88,0.241,False,23,0
2865,351,115,0.328,False,22,0
2866,85,19,0.224,False,4,0
2867,491,155,0.316,False,15,0
2868,253,51,0.202,True,15,0
2869,471,221,0.469,True,1,0
2870,316,113,0.358,False,15,0
2871,317,144,0.454,True,4,0
2872,219,47,0.215,False,7,0
2873,88,23,0.261,True,19,0
2874,188,52,0.277,False,13,0
2875,341,107,0.314,False,9,0
2876,101,44,0.436,False,22,0
2877,336,106,0.315,False,1,0
2878,338,88,0.26,True,2,0
2879,190,41,0.216,False,17,0
2880,195,43,0.221,True,20,0
2881,474,202,0.426,False,1,0
2882,363,121,0.333,False,20,0
2883,233,97,0.416,False,8,0
2884,201,81,0.403,True,1,0
2885,250,60,0.24,True,6,0
2886,177,42,0.237,True,6,0
2887,336,143,0.426,True,13,0
2888,360,149,0.414,True,4,0
2889,302,94,0.311,False,7,0
2890,315,70,0.222,True,22,0
2891,237,48,0.203,False,21,0
2892,435,124,0.285,False,17,0
2893,279,56,0.201,False,5,0
2894,320,86,0.269,True,13,0
2895,308,100,0.325,True,17,0
2896,348,82,0.236,False,16,0
2897,464,107,0.231,True,8,0
2898,247,115,0.466,False,12,0
2899,372,139,0.374,True,15,0
2900,105,50,0.476,False,20,0
2901,368,111,0.302,False,9,0
2902,252,101,0.401,False,9,0
2903,320,83,0.259,True,3,0
2904,158,60,0.38,True,11,0
2905,165,39,0.236,False,7,0
2906,141,28,0.199,False,14,0
2907,187,162,0.866,False,20,1
2908,471,172,0.365,True,22,0
2909,352,168,0.477,True,18,0
2910,106,31,0.292,False,14,0
2911,99,29,0.293,True,7,0
2912,120,38,0.317,False,7,0
2913,448,184,0.411,False,18,0
2914,451,414,0.918,False,8,1
2915,131,62,0.473,False,23,0
2916,421,87,0.207,False,16,0
2917,154,63,0.409,False,7,0
2918,137,40,0.292,True,11,0
2919,51,12,0.235,False,14,0
2920,409,144,0.352,False,3,0
2921,133,46,0.346,False,5,0
2922,92,22,0.239,False,15,0
2923,203,52,0.256,True,4,0
2924,376,121,0.322,False,22,0
2925,471,151,0.321,True,12,0
2926,143,42,0.294,False,14,0
2927,347,84,0.242,True,16,0
2928,182,147,0.808,False,21,1
2929,444,218,0.491,True,19,0
2930,114,55,0.482,False,21,0
2931,339,116,0.342,False,4,0
2932,425,211,0.496,True,18,0
2933,306,123,0.402,False,6,0
2934,435,95,0.218,False,2,0
2935,262,61,0.233,False,12,0
2936,197,93,0.472,True,13,0
2937,110,42,0.382,False,15,0
2938,198,89,0.449,False,12,0
2939,137,127,0.927,False,1,1
2940,373,124,0.332,False,13,0
2941,432,92,0.213,False,19,0
2942,445,114,0.256,True,6,0
2943,327,71,0.217,True,4,0
2944,453,116,0.256,True,13,0
2945,131,42,0.321,True,8,0
2946,178,41,0.23,False,9,0
2947,335,83,0.248,False,6,0
2948,431,143,0.332,True,13,0
2949,402,121,0.301,False,13,0
2950,329,111,0.337,False,1,0
2951,319,104,0.326,False,16,0
2952,341,134,0.393,False,19,0
2953,252,121,0.48,False,3,0
2954,73,16,0.219,True,12,0
2955,493,113,0.229,True,17,0
2956,400,182,0.455,True,2,0
2957,360,126,0.35,False,18,0
2958,257,110,0.428,True,4,0
2959,329,87,0.264,False,0,0
2960,254,113,0.445,True,8,0
2961,201,95,0.473,False,23,0
2962,487,190,0.39,True,7,0
2963,75,17,0.227,True,2,0
2964,243,218,0.897,False,1,1
2965,385,168,0.436,False,0,0
2966,471,200,0.425,True,11,0
2967,287,60,0.209,False,21,0
2968,370,162,0.438,True,12,0
2969,124,29,0.234,True,9,0
2970,484,129,0.267,False,16,0
2971,212,79,0.373,True,10,0
2972,348,97,0.279,False,4,0
2973,78,31,0.397,False,8,0
2974,214,81,0.379,True,12,0
2975,386,89,0.231,True,19,0
2976,235,93,0.396,True,22,0
2977,103,49,0.476,False,10,0
2978,344,85,0.247,False,22,0
2979,91,34,0.374,False,3,0
2980,461,382,0.829,False,20,1
2981,334,112,0.335,True,10,0
2982,476,136,0.286,False,8,0
2983,436,133,0.305,False,6,0
2984,187,39,0.209,False,15,0
2985,236,116,0.492,False,22,0
2986,447,343,0.767,False,22,1
2987,253,88,0.348,True,4,0
2988,480,151,0.315,False,5,0
2989,91,32,0.352,False,18,0
2990,399,125,0.313,True,0,0
2991,465,143,0.308,False,15,0
2992,337,114,0.338,True,17,0
2993,475,134,0.282,False,23,0
2994,465,118,0.254,False,12,0
2995,75,27,0.36,True,0,0
2996,420,190,0.452,False,9,0
2997,434,106,0.244,False,6,0
2998,105,22,0.21,False,4,0
2999,302,82,0.272,True,12,0
3000,171,84,0.491,True,21,0
3001,155,69,0.445,True,15,0
3002,179,67,0.374,True,23,0
3003,386,184,0.477,False,19,0
3004,207,69,0.333,False,21,0
3005,425,210,0.494,False,13,0
3006,280,80,0.286,False,10,0
3007,357,97,0.272,False,18,0
3008,140,54,0.386,False,22,0
3009,442,138,0.312,False,1,0
3010,71,27,0.38,False,7,0
3011,339,98,0.289,False,12,0
3012,159,61,0.384,True,6,0
3013,98,27,0.276,True,11,0
3014,178,38,0.213,False,7,0
3015,122,57,0.467,False,15,0
3016,389,180,0.463,False,17,0
3017,102,50,0.49,False,18,0
3018,405,168,0.415,True,3,0
3019,429,173,0.403,False,11,0
3020,217,79,0.364,True,15,0
3021,94,22,0.234,False,20,0
3022,442,113,0.256,False,21,0
3023,154,44,0.286,True,16,0
3024,199,92,0.462,False,3,0
3025,195,49,0.251,False,19,0
3026,253,120,0.474,True,23,0
3027,411,146,0.355,False,23,0
3028,348,144,0.414,False,21,0
3029,216,50,0.231,False,23,0
3030,250,70,0.28,True,8,0
3031,183,89,0.486,True,4,0
3032,260,72,0.277,False,16,0
3033,97,28,0.289,True,16,0
3034,175,45,0.257,False,1,0
3035,288,68,0.236,True,1,0
3036,56,15,0.268,False,20,0
3037,321,126,0.393,False,22,0
3038,434,347,0.8,False,6,1
3039,420,153,0.364,True,3,0
3040,86,20,0.233,False,12,0
3041,260,114,0.438,False,19,0
3042,214,201,0.939,False,10,1
3043,174,35,0.201,False,2,0
3044,386,121,0.313,True,1,0
3045,241,53,0.22,False,15,0
3046,267,116,0.434,False,2,0
3047,263,110,0.418,True,23,0
3048,111,52,0.468,False,14,0
3049,377,102,0.271,True,16,0
3050,494,166,0.336,True,15,0
3051,430,109,0.253,True,19,0
3052,210,65,0.31,False,6,0
3053,115,41,0.357,False,15,0
3054,335,72,0.215,False,4,0
3055,288,119,0.413,True,1,0
3056,69,56,0.812,False,0,1
3057,237,106,0.447,False,21,0
3058,131,36,0.275,True,12,0
3059,412,194,0.471,False,15,0
3060,251,204,0.813,False,4,1
3061,457,217,0.475,False,2,0
3062,181,78,0.431,True,14,0
3063,86,38,0.442,False,15,0
3064,181,67,0.37,True,10,0
3065,126,32,0.254,True,18,0
3066,138,55,0.399,True,17,0
3067,451,186,0.412,True,20,0
3068,302,237,0.785,False,8,1
3069,393,142,0.361,False,7,0
3070,243,68,0.28,False,21,0
3071,225,91,0.404,False,18,0
3072,82,40,0.488,False,21,0
3073,107,27,0.252,False,4,0
3074,250,74,0.296,False,16,0
3075,77,27,0.351,False,4,0
3076,84,21,0.25,False,13,0
3077,174,35,0.201,False,6,0
3078,443,133,0.3,True,8,0
3079,370,170,0.459,True,16,0
3080,91,19,0.209,False,2,0
3081,134,44,0.328,True,7,0
3082,442,189,0.428,False,21,0
3083,237,115,0.485,False,12,0
3084,160,79,0.494,True,15,0
3085,320,104,0.325,True,20,0
3086,490,237,0.484,False,9,0
3087,374,78,0.209,False,17,0
3088,154,65,0.422,True,2,0
3089,455,178,0.391,False,11,0
3090,369,101,0.274,False,15,0
3091,90,31,0.344,True,17,0
3092,264,240,0.909,False,16,1
3093,120,55,0.458,False,6,0
3094,105,32,0.305,True,18,0
3095,456,176,0.386,False,22,0
3096,285,70,0.246,False,22,0
3097,330,265,0.803,False,7,1
3098,154,76,0.494,False,16,0
3099,439,186,0.424,False,20,0
3100,424,207,0.488,True,6,0
3101,211,60,0.284,True,0,0
3102,240,59,0.246,False,7,0
3103,58,20,0.345,False,18,0
3104,109,37,0.339,True,19,0
3105,430,108,0.251,False,19,0
3106,354,148,0.418,True,9,0
3107,274,84,0.307,True,11,0
3108,356,91,0.256,True,23,0
3109,237,71,0.3,False,0,0
3110,119,43,0.361,False,23,0
3111,342,142,0.415,True,20,0
3112,336,115,0.342,True,3,0
3113,218,77,0.353,True,3,0
3114,111,26,0.234,False,8,0
3115,398,188,0.472,True,14,0
3116,491,235,0.479,False,23,0
3117,63,25,0.397,True,14,0
3118,213,43,0.202,False,6,0
3119,469,169,0.36,True,11,0
3120,294,114,0.388,False,2,0
3121,384,191,0.497,True,19,0
3122,57,28,0.491,True,8,0
3123,203,92,0.453,False,13,0
3124,85,18,0.212,False,12,0
3125,97,47,0.485,False,23,0
3126,134,51,0.381,False,11,0
3127,77,33,0.429,False,0,0
3128,245,78,0.318,False,18,0
3129,495,403,0.814,False,15,1
3130,257,87,0.339,False,11,0
3131,253,61,0.241,False,9,0
3132,356,109,0.306,True,1,0
3133,153,69,0.451,False,17,0
3134,279,58,0.208,True,12,0
3135,475,116,0.244,True,23,0
3136,150,35,0.233,False,5,0
3137,78,25,0.321,False,11,0
3138,176,87,0.494,True,21,0
3139,387,97,0.251,True,3,0
3140,59,14,0.237,False,0,0
3141,155,73,0.471,True,10,0
3142,216,100,0.463,False,22,0
3143,306,64,0.209,False,7,0
3144,344,146,0.424,False,1,0
3145,326,129,0.396,False,1,0
3146,114,49,0.43,False,15,0
3147,320,111,0.347,False,0,0
3148,437,217,0.497,False,3,0
3149,237,50,0.211,False,5,0
3150,366,98,0.268,False,20,0
3151,453,144,0.318,False,19,0
3152,187,62,0.332,True,13,0
3153,392,186,0.474,True,19,0
3154,154,56,0.364,True,14,0
3155,83,17,0.205,True,6,0
3156,429,138,0.322,True,6,0
3157,159,51,0.321,False,17,0
3158,481,235,0.489,False,22,0
3159,82,31,0.378,False,1,0
3160,403,157,0.39,False,19,0
3161,280,115,0.411,False,14,0
3162,366,157,0.429,False,0,0
3163,315,123,0.39,False,20,0
3164,231,62,0.268,True,16,0
3165,389,179,0.46,False,19,0
3166,114,47,0.412,False,12,0
3167,382,161,0.421,True,11,0
3168,50,24,0.48,False,23,0
3169,182,80,0.44,False,21,0
3170,129,57,0.442,True,14,0
3171,320,155,0.484,False,23,0
3172,290,71,0.245,True,4,0
3173,77,26,0.338,True,6,0
3174,272,101,0.371,False,7,0
3175,72,21,0.292,False,22,0
3176,158,71,0.449,False,13,0
3177,156,66,0.423,False,3,0
3178,194,80,0.412,True,20,0
3179,418,208,0.498,False,13,0
3180,403,111,0.275,False,9,0
3181,446,187,0.419,False,21,0
3182,447,163,0.365,True,15,0
3183,188,55,0.293,False,10,0
3184,333,82,0.246,False,21,0
3185,347,162,0.467,False,13,0
3186,148,56,0.378,False,13,0
3187,366,163,0.445,True,1,0
3188,172,62,0.36,False,21,0
3189,369,98,0.266,False,12,0
3190,336,101,0.301,True,2,0
3191,130,40,0.308,False,17,0
3192,59,29,0.492,False,21,0
3193,57,47,0.825,False,3,1
3194,454,225,0.496,False,20,0
3195,254,125,0.492,True,20,0
3196,364,181,0.497,False,18,0
3197,483,165,0.342,False,15,0
3198,246,120,0.488,True,3,0
3199,247,78,0.316,True,18,0
3200,79,16,0.203,True,22,0
3201,450,120,0.267,False,14,0
3202,69,33,0.478,False,0,0
3203,97,19,0.196,False,15,0
3204,179,65,0.363,False,14,0
3205,342,76,0.222,False,15,0
3206,434,124,0.286,True,21,0
3207,181,40,0.221,False,19,0
3208,405,185,0.457,False,0,0
3209,103,38,0.369,False,16,0
3210,427,200,0.468,False,4,0
3211,330,134,0.406,False,4,0
3212,436,214,0.491,False,6,0
3213,314,110,0.35,True,12,0
3214,264,103,0.39,False,11,0
3215,339,126,0.372,True,3,0
3216,92,31,0.337,True,3,0
3217,123,55,0.447,False,22,0
3218,399,156,0.391,True,20,0
3219,327,144,0.44,True,20,0
3220,375,163,0.435,True,5,0
3221,291,74,0.254,False,23,0
3222,179,70,0.391,False,14,0
3223,399,103,0.258,False,20,0
3224,243,91,0.374,True,18,0
3225,81,32,0.395,False,5,0
3226,155,77,0.497,False,11,0
3227,449,93,0.207,True,13,0
3228,253,57,0.225,False,17,0
3229,50,11,0.22,False,11,0
3230,294,93,0.316,True,23,0
3231,121,54,0.446,False,23,0
3232,481,217,0.451,False,14,0
3233,355,149,0.42,True,18,0
3234,446,209,0.469,True,7,0
3235,64,18,0.281,True,8,0
3236,102,23,0.225,True,4,0
3237,477,103,0.216,False,4,0
3238,57,47,0.825,False,5,1
3239,379,158,0.417,True,22,0
3240,95,38,0.4,False,2,0
3241,374,112,0.299,True,4,0
3242,163,51,0.313,True,0,0
3243,196,95,0.485,True,10,0
3244,215,47,0.219,False,20,0
3245,428,184,0.43,False,19,0
3246,188,55,0.293,True,0,0
3247,166,35,0.211,True,6,0
3248,348,147,0.422,False,14,0
3249,325,97,0.298,False,16,0
3250,453,188,0.415,True,7,0
3251,326,134,0.411,True,1,0
3252,387,139,0.359,False,12,0
3253,362,156,0.431,False,11,0
3254,227,84,0.37,True,4,0
3255,379,108,0.285,False,12,0
3256,403,169,0.419,False,5,0
3257,203,76,0.374,False,14,0
3258,463,94,0.203,False,22,0
3259,250,117,0.468,False,21,0
3260,415,150,0.361,False,20,0
3261,164,75,0.457,True,21,0
3262,208,96,0.462,True,10,0
3263,91,30,0.33,False,3,0
3264,296,104,0.351,True,0,0
3265,117,37,0.316,False,14,0
3266,494,165,0.334,False,11,0
3267,494,231,0.468,False,8,0
3268,375,163,0.435,False,10,0
3269,383,91,0.238,True,4,0
3270,245,93,0.38,False,23,0
3271,139,69,0.496,False,6,0
3272,160,60,0.375,True,7,0
3273,417,181,0.434,False,0,0
3274,408,175,0.429,True,0,0
3275,194,59,0.304,False,2,0
3276,324,100,0.309,False,7,0
3277,228,95,0.417,True,10,0
3278,290,101,0.348,False,0,0
3279,375,139,0.371,False,13,0
3280,368,152,0.413,True,0,0
3281,380,164,0.432,True,5,0
3282,463,130,0.281,False,20,0
3283,202,49,0.243,False,5,0
3284,153,43,0.281,False,2,0
3285,124,43,0.347,False,9,0
3286,177,53,0.299,False,11,0
3287,248,91,0.367,False,9,0
3288,203,43,0.212,False,21,0
3289,105,37,0.352,False,1,0
3290,327,101,0.309,True,23,0
3291,394,141,0.358,True,21,0
3292,68,22,0.324,False,12,0
3293,208,59,0.284,True,15,0
3294,75,35,0.467,False,12,0
3295,475,395,0.832,False,3,1
3296,218,88,0.404,True,3,0
3297,72,34,0.472,False,10,0
3298,96,34,0.354,False,22,0
3299,62,28,0.452,False,13,0
3300,266,63,0.237,True,2,0
3301,371,129,0.348,True,18,0
3302,243,206,0.848,False,21,1
3303,193,39,0.202,False,0,0
3304,122,40,0.328,True,4,0
3305,205,63,0.307,True,16,0
3306,126,50,0.397,False,0,0
3307,468,225,0.481,False,18,0
3308,218,49,0.225,False,18,0
3309,336,100,0.298,False,3,0
3310,134,44,0.328,False,18,0
3311,465,156,0.335,True,5,0
3312,231,99,0.429,False,14,0
3313,364,121,0.332,True,3,0
3314,346,72,0.208,False,23,0
3315,161,66,0.41,False,0,0
3316,499,232,0.465,True,23,0
3317,279,98,0.351,False,16,0
3318,145,54,0.372,False,10,0
3319,487,121,0.248,True,16,0
3320,217,57,0.263,False,22,0
3321,427,115,0.269,True,0,0
3322,205,67,0.327,False,8,0
3323,470,224,0.477,False,13,0
3324,154,54,0.351,True,14,0
3325,242,62,0.256,False,23,0
3326,379,106,0.28,True,0,0
3327,488,153,0.314,False,1,0
3328,181,70,0.387,False,17,0
3329,404,134,0.332,True,17,0
3330,431,136,0.316,True,5,0
3331,187,69,0.369,False,19,0
3332,480,130,0.271,False,7,0
3333,380,84,0.221,True,0,0
3334,319,66,0.207,False,14,0
3335,87,23,0.264,True,9,0
3336,445,101,0.227,True,3,0
